temporada,clube,rodada,pts_acum,ppg_acum,rebaixado
2016,corinthians,20,34.0000,1.7000,0
2016,coritiba,20,22.0000,1.1000,0
2016,cruzeiro,20,20.0000,1.0000,0
2016,figueirense,20,21.0000,1.0500,1
2016,flamengo,20,34.0000,1.7000,0
2016,fluminense,20,31.0000,1.5500,0
2016,gremio,20,35.0000,1.7500,0
2016,internacional,20,22.0000,1.1000,1
2016,palmeiras,20,39.0000,1.9500,0
2016,ponte-preta,20,30.0000,1.5000,0
2016,santa-cruz,20,19.0000,0.9500,1
2016,santos,20,36.0000,1.8000,0
2016,sao-paulo,20,26.0000,1.3000,0
2016,sport,20,26.0000,1.3000,0
2016,vitoria,20,23.0000,1.1500,0
2016,america-mg,25,15.0000,0.6000,1
2016,athletico-pr,25,36.0000,1.4400,0
2016,atletico-mg,25,45.0000,1.8000,0
2016,botafogo-rj,25,35.0000,1.4000,0
2016,chapecoense,25,37.0000,1.4800,0
2016,corinthians,25,41.0000,1.6400,0
2016,coritiba,25,30.0000,1.2000,0
2016,cruzeiro,25,29.0000,1.1600,0
2016,figueirense,25,28.0000,1.1200,1
2016,flamengo,25,47.0000,1.8800,0
2016,fluminense,25,37.0000,1.4800,0
2016,gremio,25,37.0000,1.4800,0
2016,internacional,25,27.0000,1.0800,1
2016,palmeiras,25,48.0000,1.9200,0
2016,ponte-preta,25,38.0000,1.5200,0
2016,santa-cruz,25,23.0000,0.9200,1
2016,santos,25,42.0000,1.6800,0
2016,sao-paulo,25,34.0000,1.3600,0
2016,sport,25,30.0000,1.2000,0
2016,vitoria,25,29.0000,1.1600,0
2016,america-mg,30,21.0000,0.7000,1
2016,athletico-pr,30,45.0000,1.5000,0
2016,atletico-mg,30,56.0000,1.8667,0
2016,botafogo-rj,30,47.0000,1.5667,0
2016,chapecoense,30,41.0000,1.3667,0
2016,corinthians,30,45.0000,1.5000,0
2016,coritiba,30,37.0000,1.2333,0
2016,cruzeiro,30,37.0000,1.2333,0
2016,figueirense,30,32.0000,1.0667,1
2016,flamengo,30,60.0000,2.0000,0
2016,fluminense,30,46.0000,1.5333,0
2016,gremio,30,46.0000,1.5333,0
2016,internacional,30,33.0000,1.1000,1
2016,palmeiras,30,61.0000,2.0333,0
2016,ponte-preta,30,42.0000,1.4000,0
2016,santa-cruz,30,23.0000,0.7667,1
2016,santos,30,54.0000,1.8000,0
2016,sao-paulo,30,36.0000,1.2000,0
2016,sport,30,34.0000,1.1333,0
2016,vitoria,30,35.0000,1.1667,0
2016,america-mg,35,27.0000,0.7714,1
2016,athletico-pr,35,52.0000,1.4857,0
2016,atletico-mg,35,61.0000,1.7429,0
2016,botafogo-rj,35,55.0000,1.5714,0
2016,chapecoense,35,49.0000,1.4000,0
2016,corinthians,35,51.0000,1.4571,0
2016,coritiba,35,45.0000,1.2857,0
2016,cruzeiro,35,47.0000,1.3429,0
2016,figueirense,35,34.0000,0.9714,1
2016,flamengo,35,66.0000,1.8857,0
2016,fluminense,35,49.0000,1.4000,0
2016,gremio,35,50.0000,1.4286,0
2016,internacional,35,39.0000,1.1143,1
2016,palmeiras,35,71.0000,2.0286,0
2016,ponte-preta,35,46.0000,1.3143,0
2016,santa-cruz,35,27.0000,0.7714,1
2016,santos,35,67.0000,1.9143,0
2016,sao-paulo,35,46.0000,1.3143,0
2016,sport,35,43.0000,1.2286,0
2016,vitoria,35,39.0000,1.1143,0
2017,athletico-pr,10,14.0000,1.4000,0
2017,atletico-go,10,6.0000,0.6000,1
2017,atletico-mg,10,13.0000,1.3000,0
2017,avai,10,8.0000,0.8000,1
2017,bahia,10,10.0000,1.0000,0
2017,botafogo-rj,10,15.0000,1.5000,0
2017,chapecoense,10,13.0000,1.3000,0
2017,corinthians,10,26.0000,2.6000,0
2017,coritiba,10,15.0000,1.5000,1
2017,cruzeiro,10,14.0000,1.4000,0
2017,flamengo,10,17.0000,1.7000,0
2017,fluminense,10,15.0000,1.5000,0
2017,gremio,10,22.0000,2.2000,0
2017,palmeiras,10,16.0000,1.6000,0
2017,ponte-preta,10,14.0000,1.4000,1
2017,santos,10,16.0000,1.6000,0
2017,sao-paulo,10,11.0000,1.1000,0
2017,sport,10,12.0000,1.2000,0
2017,vasco,10,15.0000,1.5000,0
2017,vitoria,10,8.0000,0.8000,0
2017,athletico-pr,15,17.0000,1.1333,0
2017,atletico-go,15,8.0000,0.5333,1
2017,atletico-mg,15,20.0000,1.3333,0
2017,avai,15,14.0000,0.9333,1
2017,bahia,15,19.0000,1.2667,0
2017,botafogo-rj,15,23.0000,1.5333,0
2017,chapecoense,15,18.0000,1.2000,0
2017,corinthians,15,37.0000,2.4667,0
2017,coritiba,15,19.0000,1.2667,1
2017,cruzeiro,15,22.0000,1.4667,0
2017,flamengo,15,25.0000,1.6667,0
2017,fluminense,15,21.0000,1.4000,0
2017,gremio,15,31.0000,2.0667,0
2017,palmeiras,15,23.0000,1.5333,0
2017,ponte-preta,15,18.0000,1.2000,1
2017,santos,15,27.0000,1.8000,0
2017,sao-paulo,15,15.0000,1.0000,0
2017,sport,15,24.0000,1.6000,0
2017,vasco,15,20.0000,1.3333,0
2017,vitoria,15,12.0000,0.8000,0
2017,athletico-pr,20,29.0000,1.4500,0
2017,atletico-go,20,15.0000,0.7500,1
2017,atletico-mg,20,26.0000,1.3000,0
2017,avai,20,21.0000,1.0500,1
2017,bahia,20,23.0000,1.1500,0
2017,botafogo-rj,20,28.0000,1.4000,0
2017,chapecoense,20,22.0000,1.1000,0
2017,corinthians,20,50.0000,2.5000,0
2017,coritiba,20,25.0000,1.2500,1
2017,cruzeiro,20,27.0000,1.3500,0
2017,flamengo,20,29.0000,1.4500,0
2017,fluminense,20,27.0000,1.3500,0
2017,gremio,20,39.0000,1.9500,0
2017,palmeiras,20,33.0000,1.6500,0
2017,ponte-preta,20,24.0000,1.2000,1
2017,santos,20,36.0000,1.8000,0
2017,sao-paulo,20,22.0000,1.1000,0
2017,sport,20,29.0000,1.4500,0
2017,vasco,20,25.0000,1.2500,0
2017,vitoria,20,19.0000,0.9500,0
2017,athletico-pr,25,34.0000,1.3600,0
2017,atletico-go,25,22.0000,0.8800,1
2017,atletico-mg,25,31.0000,1.2400,0
2017,avai,25,30.0000,1.2000,1
2017,bahia,25,30.0000,1.2000,0
2017,botafogo-rj,25,40.0000,1.6000,0
2017,chapecoense,25,31.0000,1.2400,0
2017,corinthians,25,54.0000,2.1600,0
2017,coritiba,25,27.0000,1.0800,1
2017,cruzeiro,25,40.0000,1.6000,0
2017,flamengo,25,39.0000,1.5600,0
2017,fluminense,25,31.0000,1.2400,0
2017,gremio,25,43.0000,1.7200,0
2017,palmeiras,25,43.0000,1.7200,0
2017,ponte-preta,25,28.0000,1.1200,1
2017,santos,25,44.0000,1.7600,0
2017,sao-paulo,25,28.0000,1.1200,0
2017,sport,25,30.0000,1.2000,0
2017,vasco,25,32.0000,1.2800,0
2017,vitoria,25,29.0000,1.1600,0
2017,athletico-pr,30,41.0000,1.3667,0
2017,atletico-go,30,26.0000,0.8667,1
2017,atletico-mg,30,41.0000,1.3667,0
2017,avai,30,34.0000,1.1333,1
2017,bahia,30,38.0000,1.2667,0
2017,botafogo-rj,30,47.0000,1.5667,0
2017,chapecoense,30,38.0000,1.2667,0
2017,corinthians,30,59.0000,1.9667,0
2017,coritiba,30,32.0000,1.0667,1
2017,cruzeiro,30,47.0000,1.5667,0
2017,flamengo,30,46.0000,1.5333,0
2017,fluminense,30,38.0000,1.2667,0
2017,gremio,30,50.0000,1.6667,0
2017,palmeiras,30,53.0000,1.7667,0
2017,ponte-preta,30,32.0000,1.0667,1
2017,santos,30,53.0000,1.7667,0
2017,sao-paulo,30,37.0000,1.2333,0
2017,sport,30,35.0000,1.1667,0
2017,vasco,30,43.0000,1.4333,0
2017,vitoria,30,33.0000,1.1000,0
2017,athletico-pr,35,45.0000,1.2857,0
2017,atletico-go,35,33.0000,0.9429,1
2017,atletico-mg,35,47.0000,1.3429,0
2017,avai,35,36.0000,1.0286,1
2017,bahia,35,49.0000,1.4000,0
2017,botafogo-rj,35,51.0000,1.4571,0
2017,chapecoense,35,47.0000,1.3429,0
2017,corinthians,35,71.0000,2.0286,0
2017,coritiba,35,43.0000,1.2286,1
2017,cruzeiro,35,55.0000,1.5714,0
2017,flamengo,35,50.0000,1.4286,0
2017,fluminense,35,43.0000,1.2286,0
2017,gremio,35,61.0000,1.7429,0
2017,palmeiras,35,60.0000,1.7143,0
2017,ponte-preta,35,39.0000,1.1143,1
2017,santos,35,56.0000,1.6000,0
2017,sao-paulo,35,45.0000,1.2857,0
2017,sport,35,36.0000,1.0286,0
2017,vasco,35,50.0000,1.4286,0
2017,vitoria,35,39.0000,1.1143,0
2018,america-mg,10,13.0000,1.3000,1
2018,athletico-pr,10,9.0000,0.9000,0
2018,atletico-mg,10,17.0000,1.7000,0
2018,bahia,10,8.0000,0.8000,0
2018,botafogo-rj,10,13.0000,1.3000,0
2018,ceara,10,4.0000,0.4000,0
2018,chapecoense,10,10.0000,1.0000,0
2018,corinthians,10,15.0000,1.5000,0
2018,cruzeiro,10,17.0000,1.7000,0
2018,flamengo,10,23.0000,2.3000,0
2018,fluminense,10,14.0000,1.4000,0
2018,gremio,10,16.0000,1.6000,0
2018,internacional,10,16.0000,1.6000,0
2018,palmeiras,10,17.0000,1.7000,0
2018,parana,10,9.0000,0.9000,1
2018,santos,10,11.0000,1.1000,0
2018,sao-paulo,10,17.0000,1.7000,0
2018,sport,10,18.0000,1.8000,1
2018,vasco,10,13.0000,1.3000,0
2018,vitoria,10,11.0000,1.1000,1
2018,america-mg,15,17.0000,1.1333,1
2018,athletico-pr,15,13.0000,0.8667,0
2018,atletico-mg,15,26.0000,1.7333,0
2018,bahia,15,19.0000,1.2667,0
2018,botafogo-rj,15,20.0000,1.3333,0
2018,ceara,15,8.0000,0.5333,0
2018,chapecoense,15,16.0000,1.0667,0
2018,corinthians,15,22.0000,1.4667,0
2018,cruzeiro,15,24.0000,1.6000,0
2018,flamengo,15,31.0000,2.0667,0
2018,fluminense,15,21.0000,1.4000,0
2018,gremio,15,26.0000,1.7333,0
2018,internacional,15,26.0000,1.7333,0
2018,palmeiras,15,23.0000,1.5333,0
2018,parana,15,13.0000,0.8667,1
2018,santos,15,17.0000,1.1333,0
2018,sao-paulo,15,29.0000,1.9333,0
2018,sport,15,19.0000,1.2667,1
2018,vasco,15,20.0000,1.3333,0
2018,vitoria,15,18.0000,1.2000,1
2018,america-mg,20,25.0000,1.2500,1
2018,athletico-pr,20,21.0000,1.0500,0
2018,atletico-mg,20,34.0000,1.7000,0
2018,bahia,20,25.0000,1.2500,0
2018,botafogo-rj,20,22.0000,1.1000,0
2018,ceara,20,17.0000,0.8500,0
2018,chapecoense,20,24.0000,1.2000,0
2018,corinthians,20,26.0000,1.3000,0
2018,cruzeiro,20,27.0000,1.3500,0
2018,flamengo,20,40.0000,2.0000,0
2018,fluminense,20,26.0000,1.3000,0
2018,gremio,20,37.0000,1.8500,0
2018,internacional,20,41.0000,2.0500,0
2018,palmeiras,20,36.0000,1.8000,0
2018,parana,20,15.0000,0.7500,1
2018,santos,20,22.0000,1.1000,0
2018,sao-paulo,20,42.0000,2.1000,0
2018,sport,20,20.0000,1.0000,1
2018,vasco,20,22.0000,1.1000,0
2018,vitoria,20,19.0000,0.9500,1
2018,america-mg,25,30.0000,1.2000,1
2018,athletico-pr,25,30.0000,1.2000,0
2018,atletico-mg,25,42.0000,1.6800,0
2018,bahia,25,29.0000,1.1600,0
2018,botafogo-rj,25,29.0000,1.1600,0
2018,ceara,25,27.0000,1.0800,0
2018,chapecoense,25,28.0000,1.1200,0
2018,corinthians,25,33.0000,1.3200,0
2018,cruzeiro,25,34.0000,1.3600,0
2018,flamengo,25,45.0000,1.8000,0
2018,fluminense,25,31.0000,1.2400,0
2018,gremio,25,44.0000,1.7600,0
2018,internacional,25,49.0000,1.9600,0
2018,palmeiras,25,47.0000,1.8800,0
2018,parana,25,16.0000,0.6400,1
2018,santos,25,33.0000,1.3200,0
2018,sao-paulo,25,50.0000,2.0000,0
2018,sport,25,24.0000,0.9600,1
2018,vasco,25,26.0000,1.0400,0
2018,vitoria,25,29.0000,1.1600,1
2018,america-mg,30,34.0000,1.1333,1
2018,athletico-pr,30,40.0000,1.3333,0
2018,atletico-mg,30,46.0000,1.5333,0
2018,bahia,30,37.0000,1.2333,0
2018,botafogo-rj,30,35.0000,1.1667,0
2018,ceara,30,34.0000,1.1333,0
2018,chapecoense,30,31.0000,1.0333,0
2018,corinthians,30,36.0000,1.2000,0
2018,cruzeiro,30,40.0000,1.3333,0
2018,flamengo,30,58.0000,1.9333,0
2018,fluminense,30,40.0000,1.3333,0
2018,gremio,30,52.0000,1.7333,0
2018,internacional,30,57.0000,1.9000,0
2018,palmeiras,30,62.0000,2.0667,0
2018,parana,30,17.0000,0.5667,1
2018,santos,30,43.0000,1.4333,0
2018,sao-paulo,30,53.0000,1.7667,0
2018,sport,30,30.0000,1.0000,1
2018,vasco,30,34.0000,1.1333,0
2018,vitoria,30,33.0000,1.1000,1
2018,america-mg,35,37.0000,1.0571,1
2018,athletico-pr,35,50.0000,1.4286,0
2018,atletico-mg,35,53.0000,1.5143,0
2018,bahia,35,44.0000,1.2571,0
2018,botafogo-rj,35,47.0000,1.3429,0
2018,ceara,35,39.0000,1.1143,0
2018,chapecoense,35,37.0000,1.0571,0
2018,corinthians,35,43.0000,1.2286,0
2018,cruzeiro,35,49.0000,1.4000,0
2018,flamengo,35,66.0000,1.8857,0
2018,fluminense,35,42.0000,1.2000,0
2018,gremio,35,62.0000,1.7714,0
2018,internacional,35,65.0000,1.8571,0
2018,palmeiras,35,71.0000,2.0286,0
2018,parana,35,22.0000,0.6286,1
2018,santos,35,46.0000,1.3143,0
2018,sao-paulo,35,62.0000,1.7714,0
2018,sport,35,38.0000,1.0857,1
2018,vasco,35,39.0000,1.1143,0
2018,vitoria,35,36.0000,1.0286,1
2019,athletico-pr,10,13.0000,1.3000,0
2019,atletico-mg,10,19.0000,1.9000,0
2019,avai,10,4.0000,0.4000,1
2019,bahia,10,14.0000,1.4000,0
2019,botafogo-rj,10,16.0000,1.6000,0
2019,ceara,10,11.0000,1.1000,0
2019,chapecoense,10,8.0000,0.8000,1
2019,corinthians,10,18.0000,1.8000,0
2019,cruzeiro,10,9.0000,0.9000,1
2019,csa,10,6.0000,0.6000,1
2019,flamengo,10,20.0000,2.0000,0
2019,fluminense,10,9.0000,0.9000,0
2019,fortaleza,10,13.0000,1.3000,0
2019,goias,10,15.0000,1.5000,0
2019,gremio,10,14.0000,1.4000,0
2019,internacional,10,16.0000,1.6000,0
2019,palmeiras,10,26.0000,2.6000,0
2019,santos,10,23.0000,2.3000,0
2019,sao-paulo,10,15.0000,1.5000,0
2019,vasco,10,9.0000,0.9000,0
2019,athletico-pr,15,22.0000,1.4667,0
2019,atletico-mg,15,27.0000,1.8000,0
2019,avai,15,6.0000,0.4000,1
2019,bahia,15,21.0000,1.4000,0
2019,botafogo-rj,15,22.0000,1.4667,0
2019,ceara,15,20.0000,1.3333,0
2019,chapecoense,15,13.0000,0.8667,1
2019,corinthians,15,27.0000,1.8000,0
2019,cruzeiro,15,14.0000,0.9333,1
2019,csa,15,11.0000,0.7333,1
2019,flamengo,15,30.0000,2.0000,0
2019,fluminense,15,12.0000,0.8000,0
2019,fortaleza,15,17.0000,1.1333,0
2019,goias,15,18.0000,1.2000,0
2019,gremio,15,18.0000,1.2000,0
2019,internacional,15,24.0000,1.6000,0
2019,palmeiras,15,30.0000,2.0000,0
2019,santos,15,32.0000,2.1333,0
2019,sao-paulo,15,30.0000,2.0000,0
2019,vasco,15,17.0000,1.1333,0
2019,athletico-pr,20,27.0000,1.3500,0
2019,atletico-mg,20,27.0000,1.3500,0
2019,avai,20,16.0000,0.8000,1
2019,bahia,20,31.0000,1.5500,0
2019,botafogo-rj,20,27.0000,1.3500,0
2019,ceara,20,22.0000,1.1000,0
2019,chapecoense,20,14.0000,0.7000,1
2019,corinthians,20,35.0000,1.7500,0
2019,cruzeiro,20,18.0000,0.9000,1
2019,csa,20,19.0000,0.9500,1
2019,flamengo,20,45.0000,2.2500,0
2019,fluminense,20,18.0000,0.9000,0
2019,fortaleza,20,22.0000,1.1000,0
2019,goias,20,24.0000,1.2000,0
2019,gremio,20,31.0000,1.5500,0
2019,internacional,20,36.0000,1.8000,0
2019,palmeiras,20,42.0000,2.1000,0
2019,santos,20,37.0000,1.8500,0
2019,sao-paulo,20,35.0000,1.7500,0
2019,vasco,20,24.0000,1.2000,0
2019,athletico-pr,25,35.0000,1.4000,0
2019,atletico-mg,25,31.0000,1.2400,0
2019,avai,25,17.0000,0.6800,1
2019,bahia,25,38.0000,1.5200,0
2019,botafogo-rj,25,30.0000,1.2000,0
2019,ceara,25,26.0000,1.0400,0
2019,chapecoense,25,16.0000,0.6400,1
2019,corinthians,25,43.0000,1.7200,0
2019,cruzeiro,25,22.0000,0.8800,1
2019,csa,25,25.0000,1.0000,1
2019,flamengo,25,58.0000,2.3200,0
2019,fluminense,25,29.0000,1.1600,0
2019,fortaleza,25,28.0000,1.1200,0
2019,goias,25,36.0000,1.4400,0
2019,gremio,25,41.0000,1.6400,0
2019,internacional,25,39.0000,1.5600,0
2019,palmeiras,25,50.0000,2.0000,0
2019,santos,25,48.0000,1.9200,0
2019,sao-paulo,25,43.0000,1.7200,0
2019,vasco,25,31.0000,1.2400,0
2019,athletico-pr,30,46.0000,1.5333,0
2019,atletico-mg,30,36.0000,1.2000,0
2019,avai,30,17.0000,0.5667,1
2019,bahia,30,42.0000,1.4000,0
2019,botafogo-rj,30,33.0000,1.1000,0
2019,ceara,30,33.0000,1.1000,0
2019,chapecoense,30,21.0000,0.7000,1
2019,corinthians,30,45.0000,1.5000,0
2019,cruzeiro,30,33.0000,1.1000,1
2019,csa,30,29.0000,0.9667,1
2019,flamengo,30,71.0000,2.3667,0
2019,fluminense,30,31.0000,1.0333,0
2019,fortaleza,30,36.0000,1.2000,0
2019,goias,30,42.0000,1.4000,0
2019,gremio,30,50.0000,1.6667,0
2019,internacional,30,46.0000,1.5333,0
2019,palmeiras,30,63.0000,2.1000,0
2019,santos,30,58.0000,1.9333,0
2019,sao-paulo,30,52.0000,1.7333,0
2019,vasco,30,39.0000,1.3000,0
2019,athletico-pr,35,59.0000,1.6857,0
2019,atletico-mg,35,42.0000,1.2000,0
2019,avai,35,18.0000,0.5143,1
2019,bahia,35,45.0000,1.2857,0
2019,botafogo-rj,35,42.0000,1.2000,0
2019,ceara,35,37.0000,1.0571,0
2019,chapecoense,35,28.0000,0.8000,1
2019,corinthians,35,53.0000,1.5143,0
2019,cruzeiro,35,36.0000,1.0286,1
2019,csa,35,32.0000,0.9143,1
2019,flamengo,35,84.0000,2.4000,0
2019,fluminense,35,41.0000,1.1714,0
2019,fortaleza,35,46.0000,1.3143,0
2019,goias,35,49.0000,1.4000,0
2019,gremio,35,59.0000,1.6857,0
2019,internacional,35,51.0000,1.4571,0
2019,palmeiras,35,68.0000,1.9429,0
2019,santos,35,68.0000,1.9429,0
2019,sao-paulo,35,57.0000,1.6286,0
2019,vasco,35,44.0000,1.2571,0
2020,athletico-pr,10,14.0000,1.4000,0
2020,atletico-go,10,13.0000,1.3000,0
2020,atletico-mg,10,18.0000,1.8000,0
2020,bahia,10,12.0000,1.2000,0
2020,botafogo-rj,10,9.0000,0.9000,1
2020,bragantino,10,7.0000,0.7000,0
2020,ceara,10,13.0000,1.3000,0
2020,corinthians,10,10.0000,1.0000,0
2020,coritiba,10,8.0000,0.8000,1
2020,flamengo,10,17.0000,1.7000,0
2020,fluminense,10,14.0000,1.4000,0
2020,fortaleza,10,12.0000,1.2000,0
2020,goias,10,8.0000,0.8000,1
2020,gremio,10,15.0000,1.5000,0
2020,internacional,10,20.0000,2.0000,0
2020,palmeiras,10,18.0000,1.8000,0
2020,santos,10,15.0000,1.5000,0
2020,sao-paulo,10,18.0000,1.8000,0
2020,sport,10,11.0000,1.1000,0
2020,vasco,10,18.0000,1.8000,1
2020,athletico-pr,15,18.0000,1.2000,0
2020,atletico-go,15,18.0000,1.2000,0
2020,atletico-mg,15,30.0000,2.0000,0
2020,bahia,15,15.0000,1.0000,0
2020,botafogo-rj,15,18.0000,1.2000,1
2020,bragantino,15,12.0000,0.8000,0
2020,ceara,15,18.0000,1.2000,0
2020,corinthians,15,15.0000,1.0000,0
2020,coritiba,15,13.0000,0.8667,1
2020,flamengo,15,30.0000,2.0000,0
2020,fluminense,15,24.0000,1.6000,0
2020,fortaleza,15,21.0000,1.4000,0
2020,goias,15,9.0000,0.6000,1
2020,gremio,15,20.0000,1.3333,0
2020,internacional,15,28.0000,1.8667,0
2020,palmeiras,15,23.0000,1.5333,0
2020,santos,15,24.0000,1.6000,0
2020,sao-paulo,15,29.0000,1.9333,0
2020,sport,15,20.0000,1.3333,0
2020,vasco,15,19.0000,1.2667,1
2020,athletico-pr,20,22.0000,1.1000,0
2020,atletico-go,20,23.0000,1.1500,0
2020,atletico-mg,20,35.0000,1.7500,0
2020,bahia,20,25.0000,1.2500,0
2020,botafogo-rj,20,20.0000,1.0000,1
2020,bragantino,20,20.0000,1.0000,0
2020,ceara,20,25.0000,1.2500,0
2020,corinthians,20,25.0000,1.2500,0
2020,coritiba,20,20.0000,1.0000,1
2020,flamengo,20,35.0000,1.7500,0
2020,fluminense,20,32.0000,1.6000,0
2020,fortaleza,20,25.0000,1.2500,0
2020,goias,20,12.0000,0.6000,1
2020,gremio,20,33.0000,1.6500,0
2020,internacional,20,36.0000,1.8000,0
2020,palmeiras,20,32.0000,1.6000,0
2020,santos,20,31.0000,1.5500,0
2020,sao-paulo,20,40.0000,2.0000,0
2020,sport,20,25.0000,1.2500,0
2020,vasco,20,21.0000,1.0500,1
2020,athletico-pr,25,28.0000,1.1200,0
2020,atletico-go,25,31.0000,1.2400,0
2020,atletico-mg,25,46.0000,1.8400,0
2020,bahia,25,28.0000,1.1200,0
2020,botafogo-rj,25,20.0000,0.8000,1
2020,bragantino,25,31.0000,1.2400,0
2020,ceara,25,32.0000,1.2800,0
2020,corinthians,25,33.0000,1.3200,0
2020,coritiba,25,21.0000,0.8400,1
2020,flamengo,25,48.0000,1.9200,0
2020,fluminense,25,40.0000,1.6000,0
2020,fortaleza,25,30.0000,1.2000,0
2020,goias,25,20.0000,0.8000,1
2020,gremio,25,41.0000,1.6400,0
2020,internacional,25,41.0000,1.6400,0
2020,palmeiras,25,42.0000,1.6800,0
2020,santos,25,38.0000,1.5200,0
2020,sao-paulo,25,50.0000,2.0000,0
2020,sport,25,28.0000,1.1200,0
2020,vasco,25,26.0000,1.0400,1
2020,athletico-pr,30,39.0000,1.3000,0
2020,atletico-go,30,36.0000,1.2000,0
2020,atletico-mg,30,56.0000,1.8667,0
2020,bahia,30,32.0000,1.0667,0
2020,botafogo-rj,30,23.0000,0.7667,1
2020,bragantino,30,38.0000,1.2667,0
2020,ceara,30,39.0000,1.3000,0
2020,corinthians,30,42.0000,1.4000,0
2020,coritiba,30,25.0000,0.8333,1
2020,flamengo,30,55.0000,1.8333,0
2020,fluminense,30,46.0000,1.5333,0
2020,fortaleza,30,32.0000,1.0667,0
2020,goias,30,26.0000,0.8667,1
2020,gremio,30,50.0000,1.6667,0
2020,internacional,30,56.0000,1.8667,0
2020,palmeiras,30,52.0000,1.7333,0
2020,santos,30,45.0000,1.5000,0
2020,sao-paulo,30,57.0000,1.9000,0
2020,sport,30,32.0000,1.0667,0
2020,vasco,30,33.0000,1.1000,1
2020,athletico-pr,35,47.0000,1.3429,0
2020,atletico-go,35,46.0000,1.3143,0
2020,atletico-mg,35,61.0000,1.7429,0
2020,bahia,35,37.0000,1.0571,0
2020,botafogo-rj,35,24.0000,0.6857,1
2020,bragantino,35,48.0000,1.3714,0
2020,ceara,35,46.0000,1.3143,0
2020,corinthians,35,49.0000,1.4000,0
2020,coritiba,35,31.0000,0.8857,1
2020,flamengo,35,65.0000,1.8571,0
2020,fluminense,35,57.0000,1.6286,0
2020,fortaleza,35,41.0000,1.1714,0
2020,goias,35,33.0000,0.9429,1
2020,gremio,35,56.0000,1.6000,0
2020,internacional,35,66.0000,1.8857,0
2020,palmeiras,35,54.0000,1.5429,0
2020,santos,35,50.0000,1.4286,0
2020,sao-paulo,35,60.0000,1.7143,0
2020,sport,35,41.0000,1.1714,0
2020,vasco,35,37.0000,1.0571,1
2021,america-mg,10,9.0000,0.9000,0
2021,athletico-pr,10,20.0000,2.0000,0
2021,atletico-go,10,14.0000,1.4000,0
2021,atletico-mg,10,19.0000,1.9000,0
2021,bahia,10,17.0000,1.7000,1
2021,bragantino,10,22.0000,2.2000,0
2021,ceara,10,14.0000,1.4000,0
2021,chapecoense,10,4.0000,0.4000,1
2021,corinthians,10,14.0000,1.4000,0
2021,cuiaba,10,8.0000,0.8000,0
2021,flamengo,10,14.0000,1.4000,0
2021,fluminense,10,14.0000,1.4000,0
2021,fortaleza,10,18.0000,1.8000,0
2021,gremio,10,6.0000,0.6000,1
2021,internacional,10,10.0000,1.0000,0
2021,juventude,10,12.0000,1.2000,0
2021,palmeiras,10,22.0000,2.2000,0
2021,santos,10,15.0000,1.5000,0
2021,sao-paulo,10,8.0000,0.8000,0
2021,sport,10,7.0000,0.7000,1
2021,america-mg,15,14.0000,0.9333,0
2021,athletico-pr,15,24.0000,1.6000,0
2021,atletico-go,15,20.0000,1.3333,0
2021,atletico-mg,15,34.0000,2.2667,0
2021,bahia,15,18.0000,1.2000,1
2021,bragantino,15,28.0000,1.8667,0
2021,ceara,15,23.0000,1.5333,0
2021,chapecoense,15,4.0000,0.2667,1
2021,corinthians,15,18.0000,1.2000,0
2021,cuiaba,15,14.0000,0.9333,0
2021,flamengo,15,26.0000,1.7333,0
2021,fluminense,15,18.0000,1.2000,0
2021,fortaleza,15,30.0000,2.0000,0
2021,gremio,15,14.0000,0.9333,1
2021,internacional,15,18.0000,1.2000,0
2021,juventude,15,17.0000,1.1333,0
2021,palmeiras,15,32.0000,2.1333,0
2021,santos,15,20.0000,1.3333,0
2021,sao-paulo,15,15.0000,1.0000,0
2021,sport,15,15.0000,1.0000,1
2021,america-mg,20,22.0000,1.1000,0
2021,athletico-pr,20,25.0000,1.2500,0
2021,atletico-go,20,26.0000,1.3000,0
2021,atletico-mg,20,45.0000,2.2500,0
2021,bahia,20,22.0000,1.1000,1
2021,bragantino,20,33.0000,1.6500,0
2021,ceara,20,24.0000,1.2000,0
2021,chapecoense,20,10.0000,0.5000,1
2021,corinthians,20,29.0000,1.4500,0
2021,cuiaba,20,27.0000,1.3500,0
2021,flamengo,20,39.0000,1.9500,0
2021,fluminense,20,28.0000,1.4000,0
2021,fortaleza,20,33.0000,1.6500,0
2021,gremio,20,20.0000,1.0000,1
2021,internacional,20,27.0000,1.3500,0
2021,juventude,20,23.0000,1.1500,0
2021,palmeiras,20,38.0000,1.9000,0
2021,santos,20,23.0000,1.1500,0
2021,sao-paulo,20,23.0000,1.1500,0
2021,sport,20,17.0000,0.8500,1
2021,america-mg,25,31.0000,1.2400,0
2021,athletico-pr,25,34.0000,1.3600,0
2021,atletico-go,25,31.0000,1.2400,0
2021,atletico-mg,25,56.0000,2.2400,0
2021,bahia,25,27.0000,1.0800,1
2021,bragantino,25,39.0000,1.5600,0
2021,ceara,25,30.0000,1.2000,0
2021,chapecoense,25,12.0000,0.4800,1
2021,corinthians,25,37.0000,1.4800,0
2021,cuiaba,25,31.0000,1.2400,0
2021,flamengo,25,47.0000,1.8800,0
2021,fluminense,25,33.0000,1.3200,0
2021,fortaleza,25,39.0000,1.5600,0
2021,gremio,25,24.0000,0.9600,1
